5.000000 0.497936 0.353443
5.000000 0.497948 0.353298
5.000000 0.497867 0.353408
5.000000 0.497913 0.355179
5.000000 0.497957 0.354423
5.000000 0.497907 0.353970
5.000000 0.497865 0.353117
5.000000 0.497874 0.352600
5.000000 0.497928 0.353753
5.000000 0.497928 0.353737
2.500000 0.506442 0.178482
2.500000 0.506484 0.177835
2.500000 0.506551 0.178827
2.500000 0.506522 0.178770
2.500000 0.506583 0.179041
2.500000 0.506563 0.178661
2.500000 0.506550 0.179015
2.500000 0.506507 0.178079
2.500000 0.506572 0.179499
2.500000 0.506475 0.177581
1.666667 0.506872 0.172905
1.666667 0.506804 0.172557
1.666667 0.506674 0.169965
1.666667 0.506673 0.170306
1.666667 0.506720 0.170193
1.666667 0.506627 0.170146
1.666667 0.506756 0.170597
1.666667 0.506763 0.170220
1.666667 0.506730 0.170758
1.666667 0.506764 0.171235
1.250000 0.506896 0.171644
1.250000 0.506885 0.174400
1.250000 0.506806 0.172765
1.250000 0.506668 0.167881
1.250000 0.506800 0.171883
1.250000 0.506863 0.172700
1.250000 0.506852 0.172494
1.250000 0.506930 0.171716
1.250000 0.506685 0.169271
1.250000 0.506921 0.173305
1.000000 0.506789 0.167559
1.000000 0.506819 0.169670
1.000000 0.506927 0.171631
1.000000 0.507007 0.167923
1.000000 0.506655 0.170466
1.000000 0.506757 0.170998
1.000000 0.506759 0.169706
1.000000 0.506709 0.167332
1.000000 0.506769 0.172398
1.000000 0.506799 0.170389
0.833333 0.506844 0.168663
0.833333 0.506999 0.169292
0.833333 0.506876 0.171809
0.833333 0.506904 0.169929
0.833333 0.506606 0.170072
0.833333 0.506597 0.169669
0.833333 0.506627 0.168493
0.833333 0.506911 0.170360
0.833333 0.506912 0.167962
0.833333 0.506910 0.171968
0.625000 0.507131 0.171374
0.625000 0.506764 0.166690
0.625000 0.506547 0.173707
0.625000 0.506847 0.166051
0.625000 0.507206 0.170019
0.625000 0.506672 0.172390
0.625000 0.506627 0.173631
0.625000 0.506730 0.169874
0.625000 0.506684 0.167823
0.625000 0.506675 0.171994
0.500000 0.506531 0.170358
0.500000 0.506732 0.171069
0.500000 0.506617 0.172786
0.500000 0.506570 0.171757
0.500000 0.507059 0.175374
0.500000 0.506772 0.170333
0.500000 0.506869 0.168859
0.500000 0.506949 0.174793
0.500000 0.506927 0.170499
0.500000 0.506850 0.169018
