0.019608 -2.940250 0.036407 1.168238 0.059911
0.016340 -2.857742 0.042908 1.143306 0.073001
0.014006 -2.839900 0.031562 1.037861 0.270663
0.012255 -2.814245 0.041443 1.179588 0.270616
0.010893 -2.791857 0.024378 1.161957 0.300238
0.098039 -7.501775 0.003528 2.164947 0.013893
0.009804 -2.795783 0.028044 1.281456 0.296637
0.049020 -4.440635 0.010716 1.703296 0.028552
0.032680 -3.464008 0.018894 1.508243 0.119038
0.024510 -3.100538 0.010770 1.350850 0.127651
