0.100000 0.500064 0.005342
0.100000 0.500166 0.004825
0.100000 0.500004 0.003909
0.100000 0.500058 0.006504
0.100000 0.500194 0.005843
0.100000 0.499960 0.003632
0.100000 0.500118 0.004992
0.100000 0.499999 -0.000597
0.100000 0.500033 0.004368
0.100000 0.499994 0.005867
0.500000 0.656201 0.723476
0.500000 0.656777 0.724695
0.500000 0.656736 0.725324
0.500000 0.656670 0.724725
0.500000 0.656544 0.723737
0.500000 0.656255 0.722260
0.500000 0.656371 0.722851
0.500000 0.656786 0.726302
0.500000 0.656621 0.723789
0.500000 0.656559 0.722598
0.333333 0.552036 0.493732
0.333333 0.552259 0.494139
0.333333 0.552369 0.495222
0.333333 0.552324 0.496191
0.333333 0.552394 0.496062
0.333333 0.552794 0.496510
0.333333 0.552351 0.494234
0.333333 0.552308 0.497573
0.333333 0.552360 0.496291
0.333333 0.552348 0.496090
0.250000 0.518787 0.304160
0.250000 0.518599 0.304144
0.250000 0.518732 0.305597
0.250000 0.518535 0.302267
0.250000 0.518498 0.306306
0.250000 0.518640 0.304277
0.250000 0.518524 0.302833
0.250000 0.518613 0.303630
0.250000 0.518622 0.303363
0.250000 0.518544 0.302343
0.200000 0.506803 0.171663
0.200000 0.506751 0.170875
0.200000 0.506739 0.171106
0.200000 0.506802 0.171625
0.200000 0.506747 0.169319
0.200000 0.506742 0.172184
0.200000 0.506888 0.171429
0.200000 0.506978 0.170780
0.200000 0.506814 0.172612
0.200000 0.506972 0.172033
0.166667 0.502406 0.090963
0.166667 0.502546 0.091063
0.166667 0.502556 0.091877
0.166667 0.502623 0.091836
0.166667 0.502357 0.085534
0.166667 0.502624 0.090854
0.166667 0.502730 0.092238
0.166667 0.502328 0.090492
0.166667 0.502524 0.088348
0.166667 0.502414 0.090931
0.142857 0.501072 0.046905
0.142857 0.500897 0.044387
0.142857 0.500910 0.046572
0.142857 0.500883 0.045941
0.142857 0.500917 0.043670
0.142857 0.500969 0.044540
0.142857 0.500904 0.045553
0.142857 0.501064 0.049387
0.142857 0.500966 0.047046
0.142857 0.500806 0.042151
0.125000 0.500380 0.020766
0.125000 0.500307 0.018083
0.125000 0.500435 0.027943
0.125000 0.500407 0.021440
0.125000 0.500320 0.020817
0.125000 0.500496 0.023505
0.125000 0.500265 0.022461
0.125000 0.500315 0.019791
0.125000 0.500410 0.025625
0.125000 0.500340 0.022787
