0.362149 -1.973979e+01 7.994675e-17
0.724297 -1.973979e+01 1.228692e-07
1.086446 -1.973978e+01 1.884449e-04
1.448595 -1.973884e+01 8.755116e-03
1.810743 -1.972536e+01 8.818238e-02
2.172892 -1.964710e+01 3.996691e-01
2.535041 -1.938503e+01 1.127423e+00
2.897189 -1.877414e+01 2.312740e+00
3.259338 -1.768000e+01 3.738798e+00
3.621487 -1.608606e+01 5.001908e+00
3.983635 -1.411984e+01 5.754954e+00
4.345784 -1.199203e+01 5.900980e+00
4.707932 -9.903309e+00 5.572908e+00
5.070081 -7.986686e+00 4.985720e+00
5.432230 -6.301403e+00 4.319439e+00
5.794378 -4.854333e+00 3.682573e+00
6.156527 -3.624539e+00 3.123939e+00
6.518676 -2.580650e+00 2.656054e+00
6.880824 -1.690420e+00 2.273677e+00
7.242973 -9.249486e-01 1.964860e+00
7.605122 -2.599856e-01 1.716485e+00
7.967270 3.241437e-01 1.516610e+00
8.329419 8.431271e-01 1.355207e+00
8.691568 1.309379e+00 1.224197e+00
9.053716 1.732703e+00 1.117198e+00
9.415865 2.120854e+00 1.029223e+00
9.778014 2.479990e+00 9.563891e-01
10.140162 2.815024e+00 8.956722e-01
10.502311 3.129899e+00 8.447103e-01
10.864460 3.427798e+00 8.016517e-01
11.226608 3.711310e+00 7.650369e-01
11.588757 3.982549e+00 7.337092e-01
11.950906 4.243259e+00 7.067468e-01
12.313054 4.494881e+00 6.834100e-01
12.675203 4.738617e+00 6.631025e-01
13.037351 4.975472e+00 6.453398e-01
13.399500 5.206294e+00 6.297269e-01
13.761649 5.431801e+00 6.159391e-01
14.123797 5.652605e+00 6.037087e-01
14.485946 5.869227e+00 5.928134e-01
14.848095 6.082116e+00 5.830678e-01
15.210243 6.291661e+00 5.743166e-01
15.572392 6.498197e+00 5.664290e-01
15.934541 6.702015e+00 5.592943e-01
16.296689 6.903371e+00 5.528184e-01
16.658838 7.102490e+00 5.469213e-01
17.020987 7.299567e+00 5.415343e-01
17.383135 7.494776e+00 5.365983e-01
17.745284 7.688272e+00 5.320623e-01
18.107433 7.880190e+00 5.278824e-01
18.469581 8.070654e+00 5.240201e-01
18.831730 8.259771e+00 5.204421e-01
19.193879 8.447639e+00 5.171192e-01
19.556027 8.634347e+00 5.140258e-01
19.918176 8.819972e+00 5.111393e-01
20.280324 9.004586e+00 5.084400e-01
20.642473 9.188254e+00 5.059101e-01
21.004622 9.371034e+00 5.035343e-01
21.366770 9.552979e+00 5.012986e-01
21.728919 9.734139e+00 4.991908e-01
22.091068 9.914556e+00 4.971998e-01
22.453216 1.009427e+01 4.953158e-01
22.815365 1.027332e+01 4.935299e-01
23.177514 1.045175e+01 4.918343e-01
23.539662 1.062957e+01 4.902218e-01
23.901811 1.080682e+01 4.886860e-01
24.263960 1.098353e+01 4.872210e-01
24.626108 1.115972e+01 4.858215e-01
24.988257 1.133542e+01 4.844828e-01
25.350406 1.151064e+01 4.832006e-01
25.712554 1.168540e+01 4.819708e-01
26.074703 1.185973e+01 4.807900e-01
26.436852 1.203364e+01 4.796547e-01
26.799000 1.220715e+01 4.785620e-01
27.161149 1.238027e+01 4.775091e-01
27.523298 1.255301e+01 4.764936e-01
27.885446 1.272540e+01 4.755130e-01
28.247595 1.289743e+01 4.745653e-01
28.609743 1.306913e+01 4.736485e-01
28.971892 1.324050e+01 4.727607e-01
29.334041 1.341155e+01 4.719004e-01
29.696189 1.358230e+01 4.710660e-01
30.058338 1.375275e+01 4.702560e-01
30.420487 1.392290e+01 4.694692e-01
30.782635 1.409278e+01 4.687043e-01
31.144784 1.426239e+01 4.679601e-01
31.506933 1.443173e+01 4.672356e-01
31.869081 1.460081e+01 4.665299e-01
32.231230 1.476964e+01 4.658420e-01
32.593379 1.493822e+01 4.651711e-01
32.955527 1.510656e+01 4.645163e-01
33.317676 1.527467e+01 4.638770e-01
33.679825 1.544255e+01 4.632524e-01
34.041973 1.561020e+01 4.626419e-01
34.404122 1.577764e+01 4.620448e-01
34.766271 1.594486e+01 4.614607e-01
35.128419 1.611188e+01 4.608890e-01
35.490568 1.627868e+01 4.603292e-01
35.852717 1.644529e+01 4.597807e-01
