5.000000 0.492977 0.677597
5.000000 0.492960 0.678208
5.000000 0.492961 0.678022
5.000000 0.492977 0.676754
5.000000 0.492987 0.679132
5.000000 0.492952 0.677091
5.000000 0.492950 0.676731
5.000000 0.492946 0.677723
5.000000 0.492965 0.677533
5.000000 0.493062 0.678477
0.500000 0.506825 0.169204
0.500000 0.506673 0.170171
0.500000 0.506664 0.170404
0.500000 0.506969 0.176270
0.500000 0.506966 0.176554
0.500000 0.506736 0.170166
0.500000 0.507254 0.171907
0.500000 0.506503 0.174681
0.500000 0.507164 0.171648
0.500000 0.506866 0.170173
2.500000 0.511672 0.130957
2.500000 0.511631 0.129838
2.500000 0.511630 0.130689
2.500000 0.511654 0.129853
2.500000 0.511630 0.128799
2.500000 0.511645 0.129993
2.500000 0.511728 0.130731
2.500000 0.511719 0.129541
2.500000 0.511701 0.131166
2.500000 0.511604 0.129125
1.666667 0.508561 0.143553
1.666667 0.508686 0.144031
1.666667 0.508532 0.143169
1.666667 0.508652 0.144482
1.666667 0.508549 0.143051
1.666667 0.508546 0.143683
1.666667 0.508582 0.142000
1.666667 0.508501 0.142161
1.666667 0.508717 0.143692
1.666667 0.508570 0.143328
1.250000 0.507356 0.157315
1.250000 0.507514 0.157830
1.250000 0.507555 0.161900
1.250000 0.507485 0.159370
1.250000 0.507426 0.157354
1.250000 0.507343 0.158565
1.250000 0.507567 0.157471
1.250000 0.507397 0.157153
1.250000 0.507527 0.156538
1.250000 0.507582 0.158861
1.000000 0.507142 0.164455
1.000000 0.507151 0.164636
1.000000 0.506959 0.166790
1.000000 0.507160 0.164920
1.000000 0.506934 0.163628
1.000000 0.506895 0.163368
1.000000 0.507003 0.162681
1.000000 0.507157 0.165146
1.000000 0.507097 0.164038
1.000000 0.507036 0.163545
0.833333 0.507112 0.166623
0.833333 0.506849 0.168138
0.833333 0.506873 0.167254
0.833333 0.506974 0.167213
0.833333 0.506866 0.167797
0.833333 0.506921 0.165275
0.833333 0.506789 0.168073
0.833333 0.506696 0.163794
0.833333 0.506759 0.167973
0.833333 0.506965 0.169070
0.714286 0.506697 0.170260
0.714286 0.506846 0.168461
0.714286 0.506982 0.170750
0.714286 0.507050 0.171414
0.714286 0.506892 0.170571
0.714286 0.506670 0.168545
0.714286 0.506889 0.170189
0.714286 0.506889 0.171387
0.714286 0.506601 0.167494
0.714286 0.507150 0.171713
0.625000 0.507032 0.170769
0.625000 0.506887 0.168588
0.625000 0.506802 0.168382
0.625000 0.506838 0.167834
0.625000 0.506626 0.168671
0.625000 0.507245 0.168533
0.625000 0.506901 0.170155
0.625000 0.506634 0.169307
0.625000 0.506878 0.174374
0.625000 0.506967 0.173398
0.555556 0.506469 0.168028
0.555556 0.506556 0.171152
0.555556 0.506831 0.174284
0.555556 0.506954 0.172586
0.555556 0.506500 0.170669
0.555556 0.506787 0.171226
0.555556 0.506768 0.172731
0.555556 0.506999 0.168955
0.555556 0.506742 0.169198
0.555556 0.506654 0.175570
