5.000000 0.492974 0.000032 0.677727 0.000725
0.500000 0.506862 0.000221 0.172118 0.002580
2.500000 0.511661 0.000040 0.130069 0.000755
1.666667 0.508590 0.000067 0.143315 0.000732
1.250000 0.507475 0.000084 0.158236 0.001471
1.000000 0.507053 0.000096 0.164321 0.001096
0.833333 0.506880 0.000114 0.167121 0.001472
0.714286 0.506867 0.000163 0.170078 0.001362
0.625000 0.506881 0.000172 0.170001 0.002121
0.555556 0.506726 0.000172 0.171440 0.002274
