0.625000 0.507032 0.170769
0.625000 0.506887 0.168588
0.625000 0.506802 0.168382
0.625000 0.506838 0.167834
0.625000 0.506626 0.168671
0.625000 0.507245 0.168533
0.625000 0.506901 0.170155
0.625000 0.506634 0.169307
0.625000 0.506878 0.174374
0.625000 0.506967 0.173398
