5.000000 0.199974 0.999226
5.000000 0.200011 1.000038
5.000000 0.199999 1.000055
5.000000 0.200005 0.999738
5.000000 0.200035 1.000210
5.000000 0.199962 0.999689
5.000000 0.199990 0.999727
5.000000 0.200004 0.999900
5.000000 0.200019 1.000521
5.000000 0.200005 1.000136
0.500000 0.492081 0.313603
0.500000 0.492050 0.313825
0.500000 0.492088 0.314824
0.500000 0.492065 0.314600
0.500000 0.491901 0.313615
0.500000 0.492025 0.314322
0.500000 0.492047 0.314316
0.500000 0.492105 0.314966
0.500000 0.492033 0.315210
0.500000 0.492001 0.314744
0.454545 0.494644 0.291834
0.454545 0.494346 0.289249
0.454545 0.494547 0.291074
0.454545 0.494421 0.291995
0.454545 0.494575 0.290717
0.454545 0.494580 0.291377
0.454545 0.494537 0.290904
0.454545 0.494474 0.289778
0.454545 0.494433 0.290551
0.454545 0.494410 0.291698
0.416667 0.496222 0.271844
0.416667 0.496469 0.273130
0.416667 0.496455 0.272584
0.416667 0.496482 0.274183
0.416667 0.496452 0.274259
0.416667 0.496360 0.273308
0.416667 0.496309 0.272743
0.416667 0.496597 0.273731
0.416667 0.496429 0.273353
0.416667 0.496461 0.271592
0.384615 0.497924 0.259483
0.384615 0.497858 0.257144
0.384615 0.497929 0.258957
0.384615 0.497827 0.259792
0.384615 0.497765 0.258274
0.384615 0.497986 0.261248
0.384615 0.497878 0.257812
0.384615 0.497860 0.258268
0.384615 0.497877 0.259180
0.384615 0.497845 0.257837
0.357143 0.499080 0.246886
0.357143 0.499024 0.245099
0.357143 0.499048 0.247363
0.357143 0.499186 0.246407
0.357143 0.499020 0.248482
0.357143 0.499320 0.249531
0.357143 0.499260 0.247267
0.357143 0.499192 0.247622
0.357143 0.499116 0.249421
0.357143 0.499160 0.247374
0.333333 0.499995 0.238196
0.333333 0.499791 0.233935
0.333333 0.500023 0.238892
0.333333 0.499944 0.237810
0.333333 0.499867 0.235297
0.333333 0.499830 0.238617
0.333333 0.499970 0.236213
0.333333 0.499959 0.236966
0.333333 0.500295 0.240232
0.333333 0.500054 0.236389
0.312500 0.500813 0.229205
0.312500 0.500752 0.228789
0.312500 0.500867 0.230422
0.312500 0.500677 0.225464
0.312500 0.500795 0.228533
0.312500 0.500914 0.228083
0.312500 0.500726 0.230491
0.312500 0.500881 0.230233
0.312500 0.500878 0.230716
0.312500 0.500813 0.227364
0.294118 0.501254 0.223601
0.294118 0.501334 0.222524
0.294118 0.501527 0.222437
0.294118 0.501578 0.223741
0.294118 0.501548 0.223153
0.294118 0.501567 0.224180
0.294118 0.501407 0.219198
0.294118 0.501455 0.222276
0.294118 0.501636 0.223174
0.294118 0.501494 0.223310
0.277778 0.502008 0.216685
0.277778 0.502306 0.217235
0.277778 0.502150 0.217720
0.277778 0.502140 0.215608
0.277778 0.502340 0.215503
0.277778 0.502322 0.222896
0.277778 0.502105 0.217032
0.277778 0.502052 0.216941
0.277778 0.502255 0.222848
0.277778 0.502108 0.218112
0.263158 0.502498 0.215980
0.263158 0.502648 0.213734
0.263158 0.502396 0.211459
0.263158 0.502201 0.211314
0.263158 0.502434 0.215177
0.263158 0.502319 0.212841
0.263158 0.502673 0.213682
0.263158 0.502295 0.210791
0.263158 0.502503 0.211910
0.263158 0.502522 0.214197
2.500000 0.321954 1.133986
2.500000 0.321928 1.133537
2.500000 0.321921 1.134189
2.500000 0.321953 1.133756
2.500000 0.321918 1.133657
2.500000 0.321943 1.133438
2.500000 0.321995 1.134001
2.500000 0.321994 1.134296
2.500000 0.321962 1.134086
2.500000 0.321975 1.134175
0.250000 0.503083 0.207371
0.250000 0.503251 0.209282
0.250000 0.502896 0.207293
0.250000 0.503002 0.211631
0.250000 0.502977 0.207258
0.250000 0.503009 0.208686
0.250000 0.503067 0.209986
0.250000 0.502909 0.207780
0.250000 0.503268 0.209488
0.250000 0.503125 0.210246
0.238095 0.503280 0.203175
0.238095 0.503556 0.210451
0.238095 0.503139 0.204018
0.238095 0.503152 0.205080
0.238095 0.503603 0.201690
0.238095 0.503356 0.204060
0.238095 0.503354 0.206155
0.238095 0.502783 0.202907
0.238095 0.502974 0.206326
0.238095 0.503328 0.205888
0.227273 0.503588 0.200816
0.227273 0.503866 0.203124
0.227273 0.503769 0.202382
0.227273 0.503263 0.200209
0.227273 0.503747 0.202480
0.227273 0.503573 0.202398
0.227273 0.503874 0.206316
0.227273 0.503735 0.205981
0.227273 0.503667 0.202496
0.227273 0.503736 0.203290
0.217391 0.503539 0.200048
0.217391 0.503871 0.199206
0.217391 0.503870 0.199286
0.217391 0.503939 0.201564
0.217391 0.503796 0.199087
0.217391 0.503466 0.194215
0.217391 0.504185 0.197801
0.217391 0.504340 0.201294
0.217391 0.503754 0.200935
0.217391 0.503917 0.202393
0.208333 0.504095 0.194639
0.208333 0.504171 0.201052
0.208333 0.503833 0.200735
0.208333 0.504400 0.197404
0.208333 0.504090 0.195077
0.208333 0.503970 0.199495
0.208333 0.503991 0.192391
0.208333 0.504201 0.198477
0.208333 0.503722 0.196207
0.208333 0.504032 0.200002
0.200000 0.504467 0.195768
0.200000 0.504663 0.196854
0.200000 0.504475 0.192857
0.200000 0.504287 0.194675
0.200000 0.504388 0.195711
0.200000 0.504423 0.196671
0.200000 0.504601 0.194983
0.200000 0.504293 0.197656
0.200000 0.504456 0.192006
0.200000 0.504204 0.193431
0.192308 0.504783 0.190501
0.192308 0.504816 0.191328
0.192308 0.504731 0.197862
0.192308 0.504429 0.195770
0.192308 0.504513 0.194244
0.192308 0.504093 0.185925
0.192308 0.504495 0.194458
0.192308 0.504736 0.204020
0.192308 0.504754 0.194105
0.192308 0.504512 0.191558
0.185185 0.504621 0.190853
0.185185 0.504511 0.188014
0.185185 0.504834 0.191317
0.185185 0.504752 0.195389
0.185185 0.504893 0.195990
0.185185 0.504774 0.192668
0.185185 0.504667 0.195551
0.185185 0.504421 0.194457
0.185185 0.504328 0.187943
0.185185 0.504254 0.193344
0.178571 0.504835 0.192081
0.178571 0.504534 0.184808
0.178571 0.504881 0.190101
0.178571 0.505399 0.194900
0.178571 0.504783 0.192104
0.178571 0.504813 0.188079
0.178571 0.504716 0.189293
0.178571 0.504969 0.188997
0.178571 0.504898 0.191402
0.178571 0.504996 0.191595
0.172414 0.504885 0.190719
0.172414 0.504961 0.188307
0.172414 0.504930 0.189453
0.172414 0.505237 0.195482
0.172414 0.505117 0.192880
0.172414 0.504789 0.183361
0.172414 0.504787 0.189192
0.172414 0.504823 0.186985
0.172414 0.505026 0.186812
0.172414 0.504660 0.188715
1.666667 0.392322 0.963130
1.666667 0.392328 0.963078
1.666667 0.392291 0.963133
1.666667 0.392305 0.963036
1.666667 0.392312 0.962914
1.666667 0.392340 0.963844
1.666667 0.392334 0.963230
1.666667 0.392324 0.963033
1.666667 0.392318 0.963155
1.666667 0.392321 0.962909
0.166667 0.505338 0.189515
0.166667 0.505100 0.191440
0.166667 0.505377 0.189001
0.166667 0.504674 0.186447
0.166667 0.505258 0.187827
0.166667 0.505001 0.187182
0.166667 0.504918 0.179207
0.166667 0.505108 0.181095
0.166667 0.505132 0.182219
0.166667 0.505150 0.185642
0.161290 0.505362 0.198530
0.161290 0.504927 0.184300
0.161290 0.505279 0.188701
0.161290 0.505213 0.180970
0.161290 0.504863 0.190305
0.161290 0.505279 0.180381
0.161290 0.505356 0.189794
0.161290 0.505136 0.188633
0.161290 0.505326 0.187894
0.161290 0.505087 0.189338
0.156250 0.505358 0.184200
0.156250 0.505129 0.183936
0.156250 0.505090 0.186371
0.156250 0.505115 0.191344
0.156250 0.505020 0.180825
0.156250 0.505392 0.192878
0.156250 0.505125 0.189807
0.156250 0.505486 0.190610
0.156250 0.504921 0.183917
0.156250 0.505405 0.177515
0.151515 0.505166 0.182311
0.151515 0.505455 0.189326
0.151515 0.505319 0.184908
0.151515 0.505851 0.192628
0.151515 0.505059 0.187914
0.151515 0.505495 0.182295
0.151515 0.505593 0.191323
0.151515 0.505288 0.187883
0.151515 0.505208 0.191309
0.151515 0.505571 0.187031
0.147059 0.505143 0.182370
0.147059 0.505497 0.184132
0.147059 0.504932 0.184460
0.147059 0.505609 0.177034
0.147059 0.505014 0.186979
0.147059 0.505967 0.183878
0.147059 0.505463 0.181411
0.147059 0.505757 0.187196
0.147059 0.505263 0.179041
0.147059 0.505641 0.183620
0.142857 0.505338 0.183269
0.142857 0.505631 0.188933
0.142857 0.505460 0.177272
0.142857 0.505897 0.186985
0.142857 0.505272 0.175300
0.142857 0.505222 0.180847
0.142857 0.505426 0.181530
0.142857 0.505674 0.189180
0.142857 0.505620 0.183455
0.142857 0.505627 0.186657
0.138889 0.505268 0.179503
0.138889 0.505345 0.185664
0.138889 0.505723 0.181368
0.138889 0.505457 0.183171
0.138889 0.505629 0.180501
0.138889 0.505445 0.189394
0.138889 0.505922 0.185251
0.138889 0.506029 0.187942
0.138889 0.505736 0.180506
0.138889 0.505569 0.176161
0.135135 0.505518 0.177659
0.135135 0.505755 0.179508
0.135135 0.505612 0.179187
0.135135 0.505829 0.183868
0.135135 0.505808 0.179381
0.135135 0.505386 0.185168
0.135135 0.505360 0.184903
0.135135 0.505530 0.178819
0.135135 0.505403 0.180347
0.135135 0.505624 0.181948
0.131579 0.506210 0.188602
0.131579 0.505602 0.182046
0.131579 0.505759 0.177172
0.131579 0.505866 0.179643
0.131579 0.505585 0.181106
0.131579 0.505353 0.176082
0.131579 0.505740 0.187158
0.131579 0.505567 0.183154
0.131579 0.505869 0.177402
0.131579 0.505434 0.177687
0.128205 0.505606 0.187728
0.128205 0.505426 0.176626
0.128205 0.505531 0.183651
0.128205 0.505788 0.185429
0.128205 0.505624 0.185582
0.128205 0.506084 0.182332
0.128205 0.505456 0.177858
0.128205 0.505747 0.175827
0.128205 0.505531 0.182972
0.128205 0.505451 0.184542
1.250000 0.431598 0.769260
